Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
CAPAO DO LEAO,9,4,4,9,1,3,1,5,4,6,8,5
CAPELA DE SANTANA,6,1,2,2,0,3,2,7,6,2,4,2
CAPITAO,2,0,0,0,0,0,1,0,1,0,1,0
CAPIVARI DO SUL,2,0,0,0,0,0,0,0,0,1,1,0
CARAA,4,0,0,1,2,0,0,0,1,1,0,4
CARAZINHO,22,25,18,26,17,26,20,17,13,19,20,20
CARLOS BARBOSA,8,7,4,4,5,3,10,3,2,2,5,5
CARLOS GOMES,0,0,0,1,0,0,1,0,0,1,0,0
CASCA,3,0,0,0,1,2,1,1,1,1,0,1
CASEIROS,1,1,0,0,0,0,0,4,1,0,0,1
CATUIPE,4,1,1,2,3,1,1,5,3,1,3,3
CAXIAS DO SUL,114,90,99,109,80,75,86,75,98,77,88,93
CENTENARIO,0,1,1,0,0,0,0,0,0,1,0,2
CERRITO,1,2,0,0,1,0,2,0,1,0,0,2
CERRO BRANCO,0,0,1,1,1,1,1,2,2,2,0,1
CERRO GRANDE,1,0,0,0,0,1,1,0,0,1,0,1
CERRO GRANDE DO SUL,0,1,3,3,1,1,1,0,3,2,2,1
CERRO LARGO,4,6,3,4,0,3,0,3,1,3,2,3
CHAPADA,1,1,1,1,1,0,2,0,0,2,3,2
CHARQUEADAS,10,5,2,4,10,7,9,8,3,7,7,12
CHARRUA,0,0,0,0,0,0,0,0,0,0,0,1
CHIAPETTA,1,0,6,2,1,1,1,1,2,1,1,3
CHUI,3,2,0,0,1,1,0,4,1,1,2,2
CHUVISCA,2,1,0,0,1,0,0,0,0,0,0,1
CIDREIRA,6,10,6,4,9,3,4,6,6,2,4,2
CIRIACO,0,0,2,1,3,1,3,1,2,1,0,0
COLINAS,0,1,0,0,1,0,0,0,0,1,0,0
COLORADO,1,0,1,0,0,0,0,0,1,0,1,0
CONDOR,1,3,5,0,3,1,2,1,1,2,1,2
CONSTANTINA,8,4,4,3,1,4,1,1,1,3,1,3
COQUEIRO BAIXO,0,0,0,0,0,0,0,1,0,0,0,0
COQUEIROS DO SUL,0,0,0,0,0,0,0,1,0,0,1,1
CORONEL BARROS,1,0,0,0,1,0,1,0,0,0,0,1
CORONEL BICACO,1,2,3,1,0,0,1,2,3,3,1,6
CORONEL PILAR,0,0,0,0,0,0,0,0,0,0,0,0
COTIPORA,0,1,1,1,0,0,0,1,1,1,0,0
COXILHA,2,2,0,0,1,0,0,2,0,1,0,0
CRISSIUMAL,3,2,5,4,3,3,7,5,6,5,3,8
CRISTAL,2,4,5,1,3,1,0,3,6,1,0,1
CRISTAL DO SUL,1,2,0,1,2,1,3,0,3,1,0,0
CRUZ ALTA,32,26,22,17,16,22,25,21,16,33,20,19
CRUZALTENSE,0,0,0,1,0,0,0,0,1,1,0,0
CRUZEIRO DO SUL,3,6,1,3,2,5,5,2,3,0,4,3
DAVID CANABARRO,3,1,1,0,0,0,1,0,0,1,0,0
DERRUBADAS,1,3,0,0,1,2,2,0,2,0,0,0
DEZESSEIS DE NOVEMBRO,1,0,1,0,2,0,1,0,0,1,0,1
DILERMANDO DE AGUIAR,1,1,0,1,0,0,0,0,2,0,0,0
DOIS IRMAOS,7,6,5,5,4,4,4,11,8,3,6,9
DOIS IRMAOS DAS MISSOES,2,0,3,2,0,1,1,1,0,1,0,0
DOIS LAJEADOS,0,0,1,3,1,0,0,1,1,0,1,2
DOM FELICIANO,2,3,3,4,2,2,5,2,1,2,5,1
DOM PEDRITO,6,8,8,5,3,7,8,8,3,9,10,15
DOM PEDRO DE ALCANTARA,1,1,0,1,0,0,0,2,1,2,0,0
DONA FRANCISCA,0,1,1,0,0,2,4,3,3,2,2,0
DR MAURICIO CARDOSO,2,0,2,0,1,2,2,1,1,1,0,1
DOUTOR RICARDO,0,0,0,1,1,0,1,0,0,1,0,0
ELDORADO DO SUL,11,13,15,9,11,9,9,11,9,5,10,14
ENCANTADO,7,7,3,3,8,7,5,5,8,6,5,9
ENCRUZILHADA DO SUL,3,12,6,5,7,3,5,6,4,4,8,5
ENGENHO VELHO,2,0,0,0,0,0,0,0,0,0,0,1
ENTRE RIOS DO SUL,0,0,1,0,3,1,1,2,0,1,2,0
ENTRE IJUIS,5,2,2,3,5,1,4,4,2,4,4,4
EREBANGO,1,2,2,1,2,2,0,0,0,0,0,0
ERECHIM,38,32,56,29,27,22,37,28,34,37,20,49
ERNESTINA,0,3,2,2,0,1,1,0,1,2,0,2
ERVAL GRANDE,1,2,1,0,1,0,1,3,3,0,0,3
ERVAL SECO,1,3,3,1,2,3,3,0,1,1,5,5
ESMERALDA,1,1,0,0,1,1,1,1,0,1,0,1
ESPERANCA DO SUL,1,0,1,1,0,1,0,2,0,1,2,2
ESPUMOSO,5,6,2,2,3,2,6,4,3,3,5,4
ESTACAO,1,0,5,4,0,0,3,2,0,2,2,0
ESTANCIA VELHA,19,7,13,14,8,11,12,10,8,8,9,12
ESTEIO,18,19,13,19,11,17,14,21,17,12,9,20
ESTRELA,8,13,9,5,9,5,5,9,5,12,10,8
ESTRELA VELHA,1,1,2,2,0,0,4,2,1,1,0,0
EUGENIO DE CASTRO,3,3,0,0,3,0,0,1,0,2,6,0
FAGUNDES VARELA,0,0,0,0,0,0,0,0,1,0,0,0
FARROUPILHA,17,25,17,12,17,11,16,8,16,15,15,18
FAXINAL DO SOTURNO,2,0,1,1,4,1,1,6,1,0,2,1
FAXINALZINHO,0,2,0,1,2,0,0,2,1,1,0,5
FAZENDA VILA NOVA,4,1,2,1,0,1,1,0,1,3,1,0
FELIZ,1,1,3,3,3,1,1,1,1,1,5,0
FLORES DA CUNHA,3,6,6,9,2,4,4,7,1,6,4,3
FLORIANO PEIXOTO,1,0,0,1,0,0,0,0,0,0,0,1
FONTOURA XAVIER,3,3,4,5,3,6,1,0,0,6,2,4
FORMIGUEIRO,2,2,2,1,2,0,2,1,2,3,0,2
FORQUETINHA,0,1,0,0,0,1,0,0,0,0,0,2
FORTALEZA DOS VALOS,2,1,1,3,1,2,3,1,0,1,1,0
FREDERICO WESTPHALEN,14,8,10,6,5,6,9,8,11,7,5,12
GARIBALDI,2,3,8,3,4,4,3,7,4,9,3,8
GARRUCHOS,2,0,0,0,1,0,0,0,1,1,0,0
GAURAMA,2,2,1,0,1,0,2,1,1,1,0,5
GENERAL CAMARA,2,5,1,0,2,2,3,2,2,2,2,2
GENTIL,0,1,0,0,0,0,0,0,0,0,2,0
GETULIO VARGAS,6,4,3,1,5,2,4,2,7,1,4,2
GIRUA,7,1,3,5,4,5,3,1,3,1,5,1
GLORINHA,2,1,1,3,2,2,0,4,0,1,1,1
GRAMADO,9,7,10,5,6,8,8,11,6,4,9,11
GRAMADO DOS LOUREIROS,1,0,0,0,0,0,0,1,0,0,0,1
GRAMADO XAVIER,0,1,0,0,0,0,0,1,0,0,2,0
GRAVATAI,62,50,67,50,56,56,72,46,61,60,57,68
GUABIJU,0,0,0,0,0,0,1,0,0,0,0,2
GUAIBA,35,27,24,29,22,26,29,26,29,25,29,45
GUAPORE,7,9,8,3,5,4,5,5,5,9,10,5
GUARANI DAS MISSOES,6,4,4,1,2,3,2,2,6,5,1,2
HARMONIA,0,0,2,0,1,0,1,0,0,3,0,1
HERVAL,3,4,2,0,0,1,1,3,0,0,0,0
HERVEIRAS,0,0,0,1,0,0,0,1,0,0,1,0
HORIZONTINA,4,7,2,5,5,4,9,5,3,2,2,5
HULHA NEGRA,2,1,1,0,1,0,0,2,1,1,1,0
HUMAITA,2,0,4,2,0,2,1,2,2,1,1,2
IBARAMA,2,6,2,1,0,1,0,1,0,3,1,0
IBIACA,2,1,1,1,0,0,0,0,0,0,1,0
IBIRAIARAS,1,1,3,0,1,0,0,0,0,3,4,2
IBIRAPUITA,0,1,1,0,0,1,0,3,0,3,2,2
IBIRUBA,2,7,7,8,4,2,7,4,1,6,3,4
IGREJINHA,10,5,11,10,5,4,9,5,5,6,6,7
IJUI,27,25,22,28,22,24,22,18,20,24,15,23
ILOPOLIS,0,2,1,2,1,0,1,1,0,0,0,2
IMBE,7,5,6,5,7,7,5,10,7,5,6,8
IMIGRANTE,0,1,0,0,0,0,0,0,0,0,0,0
INDEPENDENCIA,2,5,0,2,1,1,4,0,0,0,2,2
INHACORA,1,1,0,1,3,0,0,1,0,0,1,2
IPE,2,0,2,0,0,1,2,3,0,0,0,1
IPIRANGA DO SUL,0,0,0,0,1,0,0,1,0,0,0,0
IRAI,4,1,5,5,1,6,7,6,3,3,2,5
ITAARA,5,1,1,1,3,1,1,0,2,1,1,0
ITACURUBI,1,0,0,1,1,0,1,0,0,0,0,0
ITAPUCA,2,1,0,0,0,0,0,0,0,0,1,0
ITAQUI,10,0,2,3,8,5,8,10,9,14,11,17
ITATI,0,0,0,2,0,0,0,0,1,1,0,1
ITATIBA DO SUL,2,3,4,1,2,1,0,1,1,2,2,3
IVORA,0,1,1,0,0,1,0,0,0,1,0,2
IVOTI,3,6,2,5,4,3,2,2,4,6,2,2
JABOTICABA,1,0,0,2,0,0,2,0,0,2,0,1
JACUIZINHO,0,1,0,0,1,0,0,0,0,0,1,0
JACUTINGA,1,2,1,0,1,0,1,2,2,1,0,2
JAGUARAO,13,7,8,4,6,7,11,4,5,5,5,11
JAGUARI,2,2,1,3,2,3,3,3,0,4,6,3
JAQUIRANA,0,1,4,3,2,1,2,0,1,2,1,0
JARI,0,0,0,1,1,0,0,0,0,0,0,1
JOIA,1,1,0,1,1,0,1,1,1,0,1,4
JULIO DE CASTILHOS,4,3,5,3,7,6,8,7,4,9,9,6
LAGOA BONITA DO SUL,0,1,3,0,2,1,0,0,0,1,0,1
LAGOA DOS TRES CANTOS,0,0,0,0,0,0,0,1,0,1,0,0
LAGOA VERMELHA,12,14,15,15,10,13,7,14,9,15,15,16
LAGOAO,0,1,2,0,0,1,3,0,2,0,4,0
LAJEADO,26,24,32,19,22,15,32,25,19,15,42,26
LAJEADO DO BUGRE,0,2,1,0,1,0,1,1,1,0,0,0
LAVRAS DO SUL,3,1,0,2,0,1,0,0,2,1,1,0
LIBERATO SALZANO,1,1,2,1,1,1,1,1,0,3,1,0
LINDOLFO COLLOR,4,1,1,0,1,1,1,0,1,1,0,1
LINHA NOVA,0,0,0,0,1,0,0,0,0,0,0,0
MACAMBARA,1,0,1,1,0,1,1,0,0,0,0,2
MACHADINHO,2,0,0,3,0,2,1,2,0,2,5,0
MAMPITUBA,1,0,0,0,0,0,1,0,0,0,0,1
MANOEL VIANA,1,2,3,2,2,1,2,2,1,1,1,2
MAQUINE,3,1,0,0,1,2,1,2,0,2,0,5
MARATA,0,0,0,0,0,0,0,0,0,0,0,0
MARAU,18,11,13,11,12,12,10,17,6,15,9,15
MARCELINO RAMOS,1,1,0,0,0,1,1,0,2,1,2,3
MARIANA PIMENTEL,0,1,0,0,0,0,0,0,1,1,0,0
MARIANO MORO,0,0,0,1,1,0,0,0,0,0,0,1
MARQUES DE SOUZA,1,0,0,0,0,0,0,0,1,1,1,0
MATA,2,1,1,0,1,2,1,1,1,2,0,1
MATO CASTELHANO,1,0,1,0,1,2,0,1,0,1,1,1
MATO LEITAO,1,1,0,1,0,0,0,0,1,0,1,0
MATO QUEIMADO,0,0,0,0,0,1,0,0,0,0,4,0
MAXIMILIANO DE ALMEIDA,1,1,0,0,0,5,2,4,0,2,4,2
MINAS DO LEAO,4,0,0,1,1,1,4,0,1,2,3,1
MIRAGUAI,1,4,3,0,2,3,1,2,0,4,2,3
MONTAURI,0,0,0,1,1,0,0,0,0,0,0,0
MONTE ALEGRE DOS CAMPOS,0,0,1,0,1,0,0,0,1,0,0,0
MONTE BELO DO SUL,0,0,0,1,0,0,1,0,2,1,2,1
MONTENEGRO,20,16,13,20,23,20,11,14,20,16,9,23
MORMACO,0,0,0,0,0,1,1,1,0,0,2,0
MORRINHOS DO SUL,0,0,1,0,0,0,0,0,0,0,0,0
MORRO REDONDO,0,1,0,0,0,1,0,1,0,0,1,1
MORRO REUTER,0,1,0,0,0,0,0,1,0,1,0,0
MOSTARDAS,2,1,4,5,2,1,2,3,1,2,1,3
MUCUM,2,2,4,2,2,0,3,2,0,3,1,2
MUITOS CAPOES,0,0,1,1,0,0,2,0,0,1,0,0
MULITERNO,0,0,1,0,0,0,0,0,0,0,0,0
NAO ME TOQUE,4,1,2,9,1,0,5,0,1,5,3,11
NICOLAU VERGUEIRO,1,0,2,2,1,0,0,0,0,0,0,0
NONOAI,3,10,11,3,3,2,10,7,6,3,5,5
NOVA ALVORADA,1,0,0,1,0,0,0,1,1,2,1,2
NOVA ARACA,0,1,0,0,1,0,1,0,0,0,0,0
NOVA BASSANO,0,1,5,0,0,2,3,2,3,0,1,3
NOVA BOA VISTA,0,0,0,0,0,0,0,1,0,0,0,0
NOVA BRESCIA,1,1,0,1,0,0,0,1,0,0,0,0
NOVA CANDELARIA,0,0,0,1,0,0,0,0,1,0,1,1
NOVA ESPERANCA DO SUL,0,0,1,1,0,0,2,0,1,1,2,0
NOVA HARTZ,3,4,2,8,3,3,4,10,3,5,2,5
NOVA PADUA,0,0,0,0,0,0,0,0,0,0,1,0
NOVA PALMA,3,0,2,0,1,1,0,3,1,0,1,1
NOVA PETROPOLIS,5,0,4,2,5,7,4,2,3,2,4,5
NOVA PRATA,7,5,7,3,5,6,4,0,4,8,5,7
NOVA RAMADA,0,0,2,1,0,0,0,0,0,0,1,0
NOVA ROMA DO SUL,1,1,0,0,0,0,1,1,2,1,1,2
NOVA SANTA RITA,7,5,11,6,3,7,10,8,7,9,7,7
NOVO BARREIRO,1,0,0,1,3,0,2,2,0,1,1,0
NOVO CABRAIS,0,0,0,2,1,0,2,0,0,3,0,1
NOVO HAMBURGO,64,45,59,59,43,37,49,36,45,41,54,49
NOVO MACHADO,1,1,1,1,1,0,0,0,0,1,1,1
NOVO TIRADENTES,0,0,0,1,1,0,0,2,1,0,0,1
NOVO XINGU,0,0,1,0,0,0,0,0,0,0,0,1
OSORIO,19,13,13,11,15,6,9,11,10,19,10,13
PAIM FILHO,1,1,1,1,1,0,1,0,1,1,1,2
PALMARES DO SUL,2,2,3,5,0,3,6,1,0,1,7,6
PALMEIRA DAS MISSOES,19,22,15,14,13,12,18,11,10,17,20,24
PALMITINHO,1,1,3,2,3,2,4,2,7,1,1,2
PANAMBI,19,22,10,14,7,5,12,8,11,17,10,10
PANTANO GRANDE,2,1,4,1,3,3,4,3,7,1,3,3
PARAI,1,4,2,1,0,0,2,0,2,0,0,0
PARAISO DO SUL,1,1,4,0,1,1,1,1,1,1,0,0
PARECI NOVO,1,1,2,1,0,0,0,0,2,0,2,3
PAROBE,14,28,18,12,12,7,13,16,20,21,16,24
PASSA SETE,0,0,3,1,3,1,2,0,1,0,0,0
PASSO DO SOBRADO,6,0,1,2,1,1,0,0,0,1,1,1
PASSO FUNDO,73,70,76,55,61,52,72,78,55,72,80,85
PAULO BENTO,0,0,2,0,0,0,0,0,0,0,0,0
PAVERAMA,1,2,3,2,0,0,3,2,2,3,0,1
PEDRAS ALTAS,0,0,0,0,0,0,0,0,1,0,0,0
PEDRO OSORIO,1,4,0,1,1,1,3,2,1,2,1,3
PEJUCARA,1,0,1,0,0,0,0,2,0,0,0,0
PELOTAS,72,74,80,53,47,77,73,75,86,80,72,88
PICADA CAFE,0,1,1,0,0,0,0,0,0,1,0,0
PINHAL,1,0,0,2,0,1,0,1,1,0,1,2
PINHAL DA SERRA,2,1,1,0,1,0,0,0,3,0,0,2
PINHAL GRANDE,1,0,0,0,0,0,0,3,1,0,1,2
PINHEIRINHO DO VALE,1,1,0,1,0,1,1,0,0,1,2,1
PINHEIRO MACHADO,1,9,5,4,1,2,1,2,1,3,4,1
PINTO BANDEIRA,1,2,0,0,0,0,0,0,0,2,2,0
PIRAPO,1,0,0,1,0,0,1,1,0,0,0,1
PIRATINI,2,3,4,6,4,4,4,6,2,3,1,4
PLANALTO,1,7,3,4,1,5,4,7,3,3,7,4
POCO DAS ANTAS,0,0,0,1,1,0,0,1,1,0,1,0
PONTAO,0,1,0,3,0,0,1,1,0,2,1,1
PONTE PRETA,0,0,0,0,0,0,0,0,0,0,0,0
PORTAO,12,11,12,7,11,9,11,9,9,11,7,9
PORTO ALEGRE,280,280,275,274,238,208,242,274,239,305,244,290
PORTO LUCENA,2,0,0,0,3,2,1,0,1,0,1,3
PORTO MAUA,0,0,0,1,0,1,0,0,4,0,0,0
PORTO VERA CRUZ,1,3,0,0,1,2,0,0,0,0,0,0
PORTO XAVIER,2,1,3,1,4,0,1,9,2,3,2,2
POUSO NOVO,0,0,0,0,0,1,0,0,1,1,0,0
PRESIDENTE LUCENA,0,0,1,0,0,0,0,0,0,0,0,0
PROGRESSO,2,2,1,2,0,2,0,0,1,3,0,0
PROTASIO ALVES,2,0,1,0,0,1,0,0,1,0,1,0
PUTINGA,1,0,0,1,0,0,0,2,0,2,2,1
QUARAI,5,5,8,5,4,3,3,4,7,7,9,2
QUATRO IRMAOS,0,2,0,0,0,1,0,0,0,1,0,1
QUEVEDOS,0,0,0,1,0,0,0,0,1,0,0,0
QUINZE DE NOVEMBRO,1,0,0,1,1,1,0,2,0,1,0,0
REDENTORA,5,3,3,3,4,1,2,2,4,4,1,2
RELVADO,0,0,0,0,0,1,3,1,0,1,0,0
RESTINGA SECA,5,3,6,1,1,1,1,1,1,2,4,6
RIO DOS INDIOS,0,1,0,0,1,0,1,0,0,1,1,1
RIO GRANDE,59,37,37,33,26,38,35,41,28,37,32,39
RIO PARDO,18,12,12,13,13,14,13,17,9,12,14,14
RIOZINHO,0,0,2,0,2,0,2,0,0,2,1,2
ROCA SALES,3,5,1,3,3,3,2,5,6,6,2,6
RODEIO BONITO,1,4,2,0,2,0,2,4,3,0,4,2
ROLADOR,1,0,0,0,0,0,0,0,0,0,0,0
ROLANTE,6,2,7,3,3,6,7,5,5,6,6,8
RONDA ALTA,1,1,2,0,2,4,2,3,1,2,0,3
RONDINHA,4,0,2,1,0,0,0,2,1,0,1,0
ROQUE GONZALES,0,1,1,0,2,0,0,3,2,1,3,2
ROSARIO DO SUL,16,15,12,11,10,7,5,9,6,3,18,13
SAGRADA FAMILIA,1,0,1,0,1,1,0,0,1,2,1,0
SALDANHA MARINHO,1,0,0,0,0,0,1,0,0,2,1,0
SALTO DO JACUI,4,6,3,2,5,2,3,9,4,7,9,8
SALVADOR DAS MISSOES,1,0,0,0,0,0,0,0,0,0,0,0
SALVADOR DO SUL,2,1,1,1,1,2,0,1,1,1,1,0
SANANDUVA,8,3,3,2,3,0,3,3,5,3,2,2
SANTA BARBARA DO SUL,6,6,3,1,1,0,2,2,4,3,1,1
SANTA CECILIA DO SUL,2,0,0,0,1,0,0,0,0,0,0,1
SANTA CLARA DO SUL,0,4,1,1,2,0,0,0,1,0,0,0
SANTA CRUZ DO SUL,35,22,41,18,28,24,30,24,29,29,54,46
SANTA MARGARIDA DO SUL,1,2,1,0,0,0,1,0,0,0,0,0
SANTA MARIA,74,69,100,79,75,58,91,80,77,85,107,82
SANTA MARIA DO HERVAL,1,0,1,2,0,1,2,0,0,1,1,1
SANTA ROSA,30,17,27,16,26,23,8,20,17,33,22,24
SANTA TEREZA,0,0,0,0,0,0,0,0,0,0,0,0
SANTA VITORIA DO PALMAR,11,8,15,5,7,10,9,6,5,3,11,8
SANTANA DA BOA VISTA,3,1,4,1,1,2,1,2,3,2,1,6
SANTANA DO LIVRAMENTO,15,15,19,10,12,17,17,16,23,13,21,14
SANTIAGO,10,13,11,12,12,8,13,12,11,18,19,15
SANTO ANGELO,30,29,24,26,27,17,20,34,26,25,28,35
SANTO ANTONIO DA PATRULHA,16,8,10,8,9,5,9,8,5,7,7,5
SANTO ANTONIO DAS MISSOES,3,0,5,1,2,2,1,1,2,2,3,6
SANTO ANTONIO DO PALMA,0,1,0,0,0,0,0,0,0,1,1,0
SANTO ANTONIO DO PLANALTO,0,0,1,0,0,1,1,0,0,0,0,1
SANTO AUGUSTO,6,14,5,3,8,5,8,2,4,0,3,7
SANTO CRISTO,2,4,1,5,0,4,2,0,3,3,2,1
SANTO EXPEDITO DO SUL,1,0,0,1,0,0,0,3,0,1,0,2
SAO BORJA,15,16,8,11,14,6,18,17,8,14,12,12
SAO DOMINGOS DO SUL,0,0,0,1,1,1,1,1,0,0,0,0
SAO FRANCISCO DE ASSIS,7,8,4,2,1,1,1,3,2,5,0,7
SAO FRANCISCO DE PAULA,4,7,5,7,2,7,6,3,4,3,9,6
SAO GABRIEL,15,25,18,16,11,25,16,12,20,11,23,30
SAO JERONIMO,10,4,4,3,3,8,3,3,5,4,3,4
SAO JOAO DA URTIGA,0,0,0,0,0,2,0,0,0,0,1,3
SAO JOAO DO POLESINE,1,0,1,3,0,0,1,1,0,3,0,3
SAO JORGE,0,2,1,0,1,1,2,0,1,0,0,0
SAO JOSE DAS MISSOES,0,1,0,0,0,0,0,0,0,0,2,1
SAO JOSE DO HERVAL,1,1,1,0,1,0,0,0,1,0,0,0
SAO JOSE DO HORTENCIO,0,1,0,2,1,2,0,1,2,1,0,1
SAO JOSE DO INHACORA,0,0,2,0,0,0,0,0,0,2,2,1
SAO JOSE DO NORTE,0,5,5,5,4,3,2,2,6,2,4,1
SAO JOSE DO OURO,1,0,6,0,1,1,1,8,0,0,2,1
SAO JOSE DO SUL,0,0,1,0,0,0,0,1,0,0,0,0
SAO JOSE DOS AUSENTES,0,2,0,0,0,0,1,0,1,1,1,1
SAO LEOPOLDO,63,65,51,41,49,57,46,46,38,65,42,39
SAO LOURENCO DO SUL,11,6,11,13,4,1,5,4,3,3,10,12
SAO LUIZ GONZAGA,14,9,7,12,12,14,13,9,10,7,10,14
SAO MARCOS,10,11,7,3,5,6,2,7,5,5,5,9
SAO MARTINHO,2,2,1,1,2,0,1,2,4,2,0,2
SAO MARTINHO DA SERRA,3,0,1,3,3,0,0,0,3,2,1,1
